Localidade;Ano;Total;Indústria de Transformação;Indústria de Extração de Minerais;Serviços Industriais de Utilidade Pública;Construção Civil;Comércio;Serviços;Administração Pública Direta e Indireta;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca;Atividade não especificada ou classificada
Santo Antônio de Goiás;2013;1047;66;;6;464;41;449;;21;
Santo Antônio de Goiás;2014;1412;93;;2;719;244;317;;37;
Santo Antônio de Goiás;2015;960;149;;;562;60;149;;40;
Santo Antônio de Goiás;2016;845;51;;4;518;30;180;;62;
Santo Antônio de Goiás;2017;897;82;;2;505;44;218;;46;
Santo Antônio de Goiás;2018;782;126;0;1;332;28;237;0;58;782
Santo Antônio do Descoberto;1999;884;36;2;;11;228;605;;2;
Santo Antônio do Descoberto;2000;701;65;;3;5;217;393;;14;4
Santo Antônio do Descoberto;2001;557;29;;4;20;206;268;;29;1
Santo Antônio do Descoberto;2002;464;17;;;31;229;163;;24;
Santo Antônio do Descoberto;2003;518;24;;;94;213;161;1;25;
Santo Antônio do Descoberto;2004;596;33;;4;117;214;190;;38;
Santo Antônio do Descoberto;2005;528;33;;7;19;205;217;;47;
Santo Antônio do Descoberto;2006;533;79;;1;39;147;166;;101;
Santo Antônio do Descoberto;2007;493;46;;;44;196;168;;39;
Santo Antônio do Descoberto;2008;784;105;;;149;287;202;;41;
Santo Antônio do Descoberto;2009;981;87;;;145;357;331;;61;
Santo Antônio do Descoberto;2010;1002;77;;;156;380;321;;68;
Santo Antônio do Descoberto;2011;1298;159;;3;202;502;380;;52;
Santo Antônio do Descoberto;2012;1359;146;8;5;245;496;405;;54;
Santo Antônio do Descoberto;2013;1418;150;5;11;173;565;451;;63;
Santo Antônio do Descoberto;2014;1528;139;4;16;320;522;470;;57;
Santo Antônio do Descoberto;2015;1104;79;3;5;56;443;461;;57;
Santo Antônio do Descoberto;2016;814;27;;28;39;371;303;;46;
Santo Antônio do Descoberto;2017;1014;33;5;3;101;428;373;;71;
Santo Antônio do Descoberto;2018;1134;35;0;15;53;562;381;0;88;1134
São Domingos;1999;36;1;;;1;10;12;;12;
São Domingos;2000;34;;;;;3;8;;23;
São Domingos;2001;21;;;;;6;3;1;11;
São Domingos;2002;55;;;;;4;7;;44;
São Domingos;2003;36;;;;;6;3;;27;
São Domingos;2004;42;;;1;9;;5;;27;
São Domingos;2005;43;13;;;1;7;5;;17;
São Domingos;2006;54;25;;1;;3;3;;22;
São Domingos;2007;48;;;5;;3;2;;38;
São Domingos;2008;45;;;6;1;1;7;;30;
São Domingos;2009;256;;;7;16;17;14;;202;
São Domingos;2010;327;1;;51;;20;27;;228;
São Domingos;2011;165;2;6;1;;28;11;;117;
São Domingos;2012;134;;12;3;;24;15;;80;
São Domingos;2013;88;3;4;4;;10;6;;61;
São Domingos;2014;103;;9;3;;26;18;;47;
São Domingos;2015;117;2;5;;;28;27;;55;
São Domingos;2016;107;;7;11;;22;14;;53;
São Domingos;2017;109;2;12;1;4;25;11;;54;
São Domingos;2018;128;1;14;2;0;24;22;0;65;128
São Francisco de Goiás;1999;104;8;2;2;9;59;23;;1;
São Francisco de Goiás;2000;114;51;;;;21;31;;11;
São Francisco de Goiás;2001;113;17;;;;24;42;;30;
São Francisco de Goiás;2002;152;26;;;;25;85;;16;
São Francisco de Goiás;2003;157;22;1;;;37;63;;34;
São Francisco de Goiás;2004;173;58;2;;;20;51;;42;
São Francisco de Goiás;2005;193;64;3;1;;26;63;;36;
São Francisco de Goiás;2006;228;104;3;;3;29;62;;27;
São Francisco de Goiás;2007;228;98;1;;;39;51;;39;
São Francisco de Goiás;2008;173;71;;;3;28;51;;20;
São Francisco de Goiás;2009;186;89;2;;;32;37;;26;
São Francisco de Goiás;2010;186;90;3;;;39;21;;33;
São Francisco de Goiás;2011;200;94;1;;;35;42;;28;
São Francisco de Goiás;2012;183;105;;;;27;28;;23;
São Francisco de Goiás;2013;217;79;;;;57;50;;31;
São Francisco de Goiás;2014;370;53;3;;171;50;37;;56;
São Francisco de Goiás;2015;358;49;;;85;78;51;;95;
São Francisco de Goiás;2016;261;31;;;;31;73;;126;
São Francisco de Goiás;2017;299;105;;;;31;28;;135;
São Francisco de Goiás;2018;229;109;0;0;0;20;17;0;83;229
São João d'Aliança;1999;172;13;;;19;77;31;;31;1
São João d'Aliança;2000;199;6;17;;;26;11;;139;
São João d'Aliança;2001;212;;;;;19;25;;166;2
São João d'Aliança;2002;336;;7;;75;41;34;;179;
São João d'Aliança;2003;303;6;;;;41;19;;237;
São João d'Aliança;2004;314;7;;1;;31;24;;251;
São João d'Aliança;2005;378;12;;10;;32;33;;291;
São João d'Aliança;2006;315;18;13;2;;40;64;;178;
São João d'Aliança;2007;311;13;37;2;;39;45;;175;
São João d'Aliança;2008;360;23;18;;;44;34;;241;
São João d'Aliança;2009;229;15;7;3;;45;24;;135;
São João d'Aliança;2010;295;13;16;1;;93;43;;129;
São João d'Aliança;2011;353;27;38;;1;73;67;;147;
São João d'Aliança;2012;405;27;;;5;99;61;;213;
São João d'Aliança;2013;424;24;10;;5;97;55;;233;
São João d'Aliança;2014;502;29;1;;5;134;93;;240;
São João d'Aliança;2015;490;17;;3;2;109;79;;280;
São João d'Aliança;2016;444;14;;;;115;60;;255;
São João d'Aliança;2017;519;13;;;4;126;96;;280;
São João d'Aliança;2018;636;11;0;0;22;170;137;0;296;636
São João da Paraúna;1999;19;;;;6;3;4;;;6
São João da Paraúna;2000;8;;;;;1;2;;5;
São João da Paraúna;2001;19;5;;;;2;2;;10;
São João da Paraúna;2002;14;;;;;3;;;11;
São João da Paraúna;2003;9;1;;;;2;2;;4;
São João da Paraúna;2004;20;2;;;;3;;;15;
São João da Paraúna;2005;13;;;;;1;;;12;
São João da Paraúna;2006;22;5;;;;7;1;;9;
São João da Paraúna;2007;19;1;;;;3;2;;13;
São João da Paraúna;2008;32;1;;;;7;;;24;
São João da Paraúna;2009;33;2;;;;6;;;25;
São João da Paraúna;2010;56;3;;;;3;1;;49;
São João da Paraúna;2011;39;2;;;;8;;;29;
São João da Paraúna;2012;25;1;;;;3;1;;20;
São João da Paraúna;2013;36;7;;;;8;2;;19;
São João da Paraúna;2014;28;5;;;;3;;;20;
São João da Paraúna;2015;57;24;;;;8;3;;22;
São João da Paraúna;2016;57;4;;;;28;1;;24;
São João da Paraúna;2017;47;9;;;;10;3;;25;
São João da Paraúna;2018;347;52;0;0;101;94;67;0;33;347
São Luis de Montes Belos;1999;1192;380;9;2;109;454;183;;20;35
São Luis de Montes Belos;2000;1507;851;9;;99;347;124;;73;4
São Luis de Montes Belos;2001;1879;1207;19;2;121;296;168;;66;
São Luis de Montes Belos;2002;1120;572;15;;10;266;149;;108;
São Luis de Montes Belos;2003;840;351;8;;1;266;113;;101;
São Luis de Montes Belos;2004;1272;536;1;1;38;401;207;;88;
São Luis de Montes Belos;2005;1340;512;;;53;440;221;;114;
São Luis de Montes Belos;2006;1402;562;1;;52;403;261;;123;
São Luis de Montes Belos;2007;1528;583;;2;91;445;272;;135;
São Luis de Montes Belos;2008;1465;544;8;1;48;436;307;4;117;
São Luis de Montes Belos;2009;1531;605;27;;40;475;289;;95;
São Luis de Montes Belos;2010;1818;699;94;1;34;563;318;;109;
São Luis de Montes Belos;2011;1587;393;87;1;36;591;388;;91;
São Luis de Montes Belos;2012;1685;404;44;;112;590;464;;71;
São Luis de Montes Belos;2013;1832;481;43;;186;705;351;;66;
São Luis de Montes Belos;2014;1914;365;48;;208;745;482;;66;
São Luis de Montes Belos;2015;1741;584;21;2;38;645;389;;62;
São Luis de Montes Belos;2016;1714;528;27;2;34;579;414;;130;
São Luis de Montes Belos;2017;1880;542;20;;55;632;523;4;104;
São Luis de Montes Belos;2018;2020;684;28;1;74;624;520;1;88;2020
São Luiz do Norte;1999;54;6;;;3;22;11;;12;
São Luiz do Norte;2000;39;4;;;2;14;6;;12;1
São Luiz do Norte;2001;52;4;;;;8;7;;33;
São Luiz do Norte;2002;58;5;;;;11;6;;36;
São Luiz do Norte;2003;50;11;;;;17;8;;14;
São Luiz do Norte;2004;35;9;;;;6;10;;10;
São Luiz do Norte;2005;57;3;;;;11;16;;27;
São Luiz do Norte;2006;27;3;;;;6;6;;12;
São Luiz do Norte;2007;45;11;;;;5;7;;22;
São Luiz do Norte;2008;102;1;;;;15;4;;82;
São Luiz do Norte;2009;206;1;;;;4;12;;189;
São Luiz do Norte;2010;135;3;4;;;22;4;;102;
São Luiz do Norte;2011;274;;4;;;16;7;;247;
São Luiz do Norte;2012;286;1;4;;;14;24;;243;
São Luiz do Norte;2013;356;1;6;;;30;37;;282;
São Luiz do Norte;2014;402;;5;;;35;49;;313;
São Luiz do Norte;2015;418;;3;;;10;8;;397;
São Luiz do Norte;2016;337;;5;;;19;13;;300;
São Luiz do Norte;2017;284;18;;;;21;15;;230;
São Luiz do Norte;2018;326;20;3;0;0;25;95;0;183;326
São Miguel do Araguaia;1999;436;81;;;28;157;131;;34;5
São Miguel do Araguaia;2000;565;136;;;75;136;77;;141;
São Miguel do Araguaia;2001;577;44;;2;74;143;110;;204;
São Miguel do Araguaia;2002;514;47;6;;66;133;99;;163;
São Miguel do Araguaia;2003;431;41;;;19;133;60;;178;
São Miguel do Araguaia;2004;712;30;2;;169;171;90;;250;
São Miguel do Araguaia;2005;649;29;4;1;118;186;61;;250;
São Miguel do Araguaia;2006;648;72;9;;31;188;87;;261;
São Miguel do Araguaia;2007;778;111;7;;34;219;97;;310;
São Miguel do Araguaia;2008;726;59;1;;30;247;71;;318;
São Miguel do Araguaia;2009;825;39;8;;100;234;98;;346;
São Miguel do Araguaia;2010;873;72;;;48;265;140;;348;
São Miguel do Araguaia;2011;1083;24;;2;39;280;170;;568;
São Miguel do Araguaia;2012;1168;79;3;1;80;235;177;;593;
São Miguel do Araguaia;2013;1154;63;;1;97;308;188;;497;
São Miguel do Araguaia;2014;1506;74;;1;184;382;239;;626;
São Miguel do Araguaia;2015;1228;51;1;;60;374;200;;542;
São Miguel do Araguaia;2016;1082;25;3;1;108;276;188;1;480;
São Miguel do Araguaia;2017;1183;51;1;;59;290;230;3;549;
São Miguel do Araguaia;2018;1242;78;2;0;57;330;243;1;531;1242
São Miguel do Passa Quatro;1999;62;1;;2;8;38;8;;5;
São Miguel do Passa Quatro;2000;68;;;;;21;8;;38;1
São Miguel do Passa Quatro;2001;73;7;;;;17;6;;43;
São Miguel do Passa Quatro;2002;62;4;;;;11;4;;43;
São Miguel do Passa Quatro;2003;154;44;14;;;20;23;;53;
São Miguel do Passa Quatro;2004;64;;6;;;12;4;;42;
São Miguel do Passa Quatro;2005;117;27;;;;23;6;;61;
São Miguel do Passa Quatro;2006;81;2;;;;17;18;;44;
São Miguel do Passa Quatro;2007;107;8;2;;1;25;4;;67;
São Miguel do Passa Quatro;2008;107;17;;;;36;9;2;43;
São Miguel do Passa Quatro;2009;177;6;;;3;33;17;;118;
São Miguel do Passa Quatro;2010;157;18;2;;;34;16;;87;
São Miguel do Passa Quatro;2011;214;26;4;;3;44;38;;99;
São Miguel do Passa Quatro;2012;201;17;14;;;36;24;;110;
São Miguel do Passa Quatro;2013;271;38;9;;4;57;80;;83;
São Miguel do Passa Quatro;2014;187;24;9;;;33;32;;89;
São Miguel do Passa Quatro;2015;207;35;9;;1;28;26;;108;
São Miguel do Passa Quatro;2016;177;14;4;;;29;23;;107;
São Miguel do Passa Quatro;2017;180;17;5;;;19;31;;108;
São Miguel do Passa Quatro;2018;222;22;13;0;0;23;34;0;130;222
São Patrício;1999;2;;;;1;;;;1;
São Patrício;2000;5;1;;;2;1;;;1;
São Patrício;2001;6;5;;;;;;;1;
São Patrício;2002;20;1;;;;;;;19;
São Patrício;2003;106;4;;;;3;;;99;
São Patrício;2004;33;5;;;;2;;;26;
São Patrício;2005;102;1;;;;6;;;95;
São Patrício;2006;354;8;;;;3;;;343;
São Patrício;2007;2125;2;;;;;;;2123;
São Patrício;2008;1775;2;;;;5;;;1768;
São Patrício;2009;1638;;;;;9;;;1629;
São Patrício;2010;1719;;;;;7;;;1712;
São Patrício;2011;1503;5;1;;;7;;;1490;
São Patrício;2012;1223;2;1;;;7;;;1213;
São Patrício;2013;1042;1;2;;;27;2;;1010;
São Patrício;2014;1024;3;1;;;9;6;;1005;
São Patrício;2015;968;4;;;;79;2;;883;
São Patrício;2016;886;8;;;;10;;;868;
São Patrício;2017;921;13;1;;;11;1;;895;
São Patrício;2018;1019;139;0;0;2;14;2;0;862;1019
São Simão;1999;305;41;4;3;28;131;58;;26;14
São Simão;2000;251;42;;;5;110;57;;36;1
São Simão;2001;193;42;;;3;76;23;;49;
São Simão;2002;178;45;;;5;79;14;;35;
São Simão;2003;296;46;2;;7;134;27;;80;
São Simão;2004;245;34;;;8;118;28;;57;
São Simão;2005;253;42;4;;;107;35;;65;
São Simão;2006;466;74;2;44;4;120;53;;169;
São Simão;2007;1205;204;8;9;167;126;167;;524;
São Simão;2008;1441;483;25;4;108;232;228;;361;
São Simão;2009;2023;974;4;27;229;253;393;;143;
São Simão;2010;1765;842;16;2;110;321;406;;68;
São Simão;2011;2548;946;17;12;769;401;316;;87;
São Simão;2012;2053;885;11;17;248;365;445;;82;
São Simão;2013;3853;771;29;;1915;484;555;;99;
São Simão;2014;2557;296;23;2;1372;424;359;;81;
São Simão;2015;1322;372;13;1;414;286;176;;60;
São Simão;2016;1926;581;6;2;422;297;458;;160;
São Simão;2017;2161;876;5;1;55;332;624;1;267;
São Simão;2018;1251;374;7;3;169;240;304;0;154;1251
Senador Canedo;1999;1321;762;;;77;164;308;1;6;3
Senador Canedo;2000;1499;540;1;1;47;197;685;;27;1
Senador Canedo;2001;1644;559;;1;149;333;548;;54;
Senador Canedo;2002;1712;610;;25;128;416;499;;34;
Senador Canedo;2003;1838;578;;101;174;482;457;1;45;
Senador Canedo;2004;1858;600;;207;216;333;435;;67;
Senador Canedo;2005;2391;720;;51;693;459;406;;62;
Senador Canedo;2006;2242;776;;125;332;500;466;15;28;
Senador Canedo;2007;2264;930;;145;212;424;505;;48;
Senador Canedo;2008;2613;951;;46;218;644;677;;77;
Senador Canedo;2009;2396;615;;3;161;926;624;;67;
Senador Canedo;2010;3464;892;15;4;394;1106;975;;78;
Senador Canedo;2011;5565;1153;33;21;2314;1003;957;;84;
Senador Canedo;2012;9242;2496;33;28;4335;1206;1030;;114;
Senador Canedo;2013;10071;5156;29;20;2316;1182;1289;;79;
Senador Canedo;2014;8926;4257;31;2;1787;1324;1437;;88;
Senador Canedo;2015;6330;2635;7;66;1140;1108;1282;;92;
Senador Canedo;2016;5297;2236;11;12;829;1000;1126;;83;
Senador Canedo;2017;5381;2091;9;10;1192;861;1170;;48;
Senador Canedo;2018;4928;1609;6;10;1130;1017;1092;0;64;4928
Serranópolis;1999;127;10;;;8;23;28;;55;3
Serranópolis;2000;209;3;;;1;8;3;;194;
Serranópolis;2001;184;;;1;;;3;;180;
Serranópolis;2002;189;;;;;17;11;;161;
Serranópolis;2003;223;7;;2;;18;9;;187;
Serranópolis;2004;395;136;;;;29;20;;210;
Serranópolis;2005;424;243;;;;7;17;;157;
Serranópolis;2006;1104;903;;;;42;55;;104;
Serranópolis;2007;1492;1211;;;15;60;7;;199;
Serranópolis;2008;1294;1027;;;1;15;9;;242;
Serranópolis;2009;1198;928;;;3;10;24;;233;
Serranópolis;2010;1059;830;;;;24;25;;180;
Serranópolis;2011;881;632;;;1;22;14;;212;
Serranópolis;2012;967;725;;;1;16;7;;218;
Serranópolis;2013;1337;985;;;11;26;60;;255;
Serranópolis;2014;1185;847;;;;13;58;;267;
Serranópolis;2015;1289;949;;;1;12;48;;279;
Serranópolis;2016;1300;862;;;5;31;79;;323;
Serranópolis;2017;1244;865;;;6;24;39;;310;
Serranópolis;2018;1231;804;0;0;7;24;38;0;358;1231
Silvânia;1999;665;212;7;;48;144;167;;73;14
Silvânia;2000;607;131;29;;32;117;115;;181;2
Silvânia;2001;451;82;11;;2;110;63;;183;
Silvânia;2002;655;119;5;;27;149;47;;308;
Silvânia;2003;569;83;1;;34;157;93;;201;
Silvânia;2004;758;115;5;;17;204;97;;320;
Silvânia;2005;818;78;1;;22;281;112;;324;
Silvânia;2006;836;95;2;;40;177;312;4;206;
Silvânia;2007;964;92;19;;38;226;148;;441;
Silvânia;2008;1067;151;37;;35;266;153;;425;
Silvânia;2009;1163;204;25;;25;258;161;;490;
Silvânia;2010;1215;262;42;;;254;137;;520;
Silvânia;2011;1298;277;54;;4;289;163;;511;
Silvânia;2012;1295;256;41;;;310;148;;540;
Silvânia;2013;1346;227;29;;58;323;135;3;571;
Silvânia;2014;1568;486;24;;24;315;202;3;514;
Silvânia;2015;1236;296;26;;5;327;148;;434;
Silvânia;2016;1041;156;18;;39;231;149;;448;
Silvânia;2017;1320;192;30;;36;349;253;;460;
Silvânia;2018;1658;319;35;0;51;328;424;2;499;1658
Simolândia;1999;17;1;;;;4;3;;6;3
Simolândia;2000;63;9;;;18;29;3;1;3;
Simolândia;2001;8;;;;;3;1;;4;
Simolândia;2002;25;;;;;14;10;;1;
Simolândia;2003;7;;;;;2;2;;3;
Simolândia;2004;29;;;;;21;6;;2;
Simolândia;2005;11;1;;;;7;;;3;
Simolândia;2006;39;2;;;1;26;7;;3;
Simolândia;2007;58;;2;;13;30;8;;5;
Simolândia;2008;12;;;;;10;;;2;
Simolândia;2009;49;;;;2;38;3;;6;
Simolândia;2010;31;;;;;12;7;;12;
Simolândia;2011;112;1;2;;83;9;14;;3;
Simolândia;2012;78;;;;46;11;7;;14;
Simolândia;2013;63;;;;31;28;2;;2;
Simolândia;2014;47;;;;;14;28;;5;
Simolândia;2015;94;4;;;;29;49;;12;
Simolândia;2016;103;3;;;;28;47;;25;
Simolândia;2017;145;4;;;;35;69;;37;
Simolândia;2018;130;2;0;0;1;27;62;0;38;130
Sítio d'Abadia;1999;15;;;;;1;8;3;3;
Sítio d'Abadia;2000;4;;;;;;1;;3;
Sítio d'Abadia;2001;13;;;;;;1;;12;
Sítio d'Abadia;2002;9;;;;;;;;9;
Sítio d'Abadia;2003;10;;;;;3;1;;6;
Sítio d'Abadia;2004;11;;;;4;;;;7;
Sítio d'Abadia;2005;9;;;;;;;;9;
Sítio d'Abadia;2006;4;;;;1;;1;;2;
Sítio d'Abadia;2007;15;;;;1;;1;;13;
Sítio d'Abadia;2008;11;;;;;;1;;10;
Sítio d'Abadia;2009;8;;;;;;3;;5;
Sítio d'Abadia;2010;9;;;;;;;;9;
Sítio d'Abadia;2011;23;;;;;;;;23;
Sítio d'Abadia;2012;26;;;;;1;;;25;
Sítio d'Abadia;2013;20;;;;;;1;;19;
Sítio d'Abadia;2014;52;;;;;;5;;47;
Sítio d'Abadia;2015;85;;;;;3;;;82;
Sítio d'Abadia;2016;234;;;;;;;;234;
Sítio d'Abadia;2017;121;;;;;4;;;117;
Sítio d'Abadia;2018;201;0;0;0;0;3;0;0;198;201
Taquaral de Goiás;1999;35;30;;;;2;3;;;
Taquaral de Goiás;2000;17;10;;1;1;2;;;3;
Taquaral de Goiás;2001;43;28;;;3;1;3;;8;
Taquaral de Goiás;2002;37;14;;;;3;10;;10;
Taquaral de Goiás;2003;28;14;;;;;4;;10;
Taquaral de Goiás;2004;40;23;;;;4;1;;12;
Taquaral de Goiás;2005;69;35;;;5;6;3;;20;
Taquaral de Goiás;2006;86;59;;;;8;8;;11;
Taquaral de Goiás;2007;91;59;;;;19;1;;12;
Taquaral de Goiás;2008;110;81;;;;4;1;;24;
Taquaral de Goiás;2009;82;51;;;;7;3;;21;
Taquaral de Goiás;2010;126;78;;;;22;2;;24;
Taquaral de Goiás;2011;161;107;;;;16;10;;28;
Taquaral de Goiás;2012;151;103;;;;22;3;;23;
Taquaral de Goiás;2013;265;106;;;102;28;5;;24;
Taquaral de Goiás;2014;213;153;;;1;27;4;;28;
Taquaral de Goiás;2015;202;126;;;1;39;2;;34;
Taquaral de Goiás;2016;160;107;;;;21;6;;26;
Taquaral de Goiás;2017;210;126;;;13;20;10;;41;
Taquaral de Goiás;2018;251;104;0;0;39;34;13;0;61;251
Teresina de Goiás;1999;;;;;;;;;;
Teresina de Goiás;2000;2;;;;;2;;;;
Teresina de Goiás;2001;10;;;;;8;;;2;
Teresina de Goiás;2002;;;;;;;;;;
Teresina de Goiás;2003;;;;;;;;;;
Teresina de Goiás;2004;5;;;;;;5;;;
Teresina de Goiás;2005;3;;;;;1;2;;;
Teresina de Goiás;2006;16;;;;9;3;3;;1;
Teresina de Goiás;2007;7;;;;;1;5;;1;
Teresina de Goiás;2008;16;;;;;1;12;;3;
Teresina de Goiás;2009;7;;;;;3;1;;3;
Teresina de Goiás;2010;13;;;;;8;5;;;
Teresina de Goiás;2011;9;;;;;2;6;;1;
Teresina de Goiás;2012;15;;;;;6;8;;1;
Teresina de Goiás;2013;16;;;;;6;7;1;2;
Teresina de Goiás;2014;15;5;;;;2;7;1;;
Teresina de Goiás;2015;18;;;;;3;13;;2;
Teresina de Goiás;2016;10;;;;;5;4;;1;
Teresina de Goiás;2017;11;;;;;5;5;;1;
Teresina de Goiás;2018;20;0;0;0;0;9;8;0;3;20
Terezópolis de Goiás;1999;141;54;;;15;21;27;;4;20
Terezópolis de Goiás;2000;88;67;;;1;5;6;;9;
Terezópolis de Goiás;2001;89;11;;;;49;16;;13;
Terezópolis de Goiás;2002;125;10;;;31;47;22;;15;
Terezópolis de Goiás;2003;104;11;;;12;57;20;;4;
Terezópolis de Goiás;2004;94;14;;;;38;32;;10;
Terezópolis de Goiás;2005;192;27;;;33;46;75;;11;
Terezópolis de Goiás;2006;303;43;;;79;58;115;;8;
Terezópolis de Goiás;2007;151;47;;;13;26;59;;6;
Terezópolis de Goiás;2008;197;84;;;9;54;40;;10;
Terezópolis de Goiás;2009;242;137;;;3;41;39;;22;
Terezópolis de Goiás;2010;333;165;;;29;63;58;;18;
Terezópolis de Goiás;2011;458;290;7;;28;72;47;;14;
Terezópolis de Goiás;2012;541;320;;;42;93;63;;23;
Terezópolis de Goiás;2013;409;226;;;11;72;80;;20;
Terezópolis de Goiás;2014;451;216;;;51;63;88;;33;
Terezópolis de Goiás;2015;344;112;;;3;77;120;;32;
Terezópolis de Goiás;2016;435;127;;;101;79;108;;20;
Terezópolis de Goiás;2017;355;151;;;17;41;126;;20;
Terezópolis de Goiás;2018;429;121;0;0;8;79;145;0;76;429
Três Ranchos;1999;72;18;;;7;17;28;;;2
Três Ranchos;2000;52;19;;;7;6;19;;1;
Três Ranchos;2001;60;24;;;4;12;16;;4;
Três Ranchos;2002;66;25;;;6;12;18;;5;
Três Ranchos;2003;63;30;;;;6;23;;4;
Três Ranchos;2004;89;26;;;;20;38;;5;
Três Ranchos;2005;101;25;;;9;19;43;;5;
Três Ranchos;2006;81;10;;;1;20;44;1;5;
Três Ranchos;2007;88;14;;;;17;50;;7;
Três Ranchos;2008;86;19;;;;20;38;;9;
Três Ranchos;2009;187;15;;;5;110;51;1;5;
Três Ranchos;2010;69;;;;7;33;22;;7;
Três Ranchos;2011;80;10;;;4;24;30;;12;
Três Ranchos;2012;74;20;;;2;21;25;;6;
Três Ranchos;2013;163;37;;;7;46;70;;3;
Três Ranchos;2014;102;9;;;1;52;29;;11;
Três Ranchos;2015;76;4;;;;40;26;;6;
Três Ranchos;2016;81;1;;;;24;42;;14;
Três Ranchos;2017;92;1;;;16;34;27;;14;
Três Ranchos;2018;88;1;0;0;13;23;39;0;12;88
Trindade;1999;3115;2016;;1;108;508;450;4;26;2
Trindade;2000;2955;1926;;;120;309;497;;86;17
Trindade;2001;2881;1793;1;;69;418;479;;117;4
Trindade;2002;2751;1796;;;48;400;328;;179;
Trindade;2003;2994;1981;;;108;421;360;;124;
Trindade;2004;3270;2081;;;84;676;301;;128;
Trindade;2005;3591;2121;;1;126;753;441;;149;
Trindade;2006;3706;2145;;;117;823;474;;147;
Trindade;2007;3903;1993;;;134;915;484;;377;
Trindade;2008;4989;2699;;;163;1058;702;;367;
Trindade;2009;4440;2274;;;116;1006;796;1;247;
Trindade;2010;6384;3215;;;662;1104;1141;;262;
Trindade;2011;6628;3263;;;778;1261;1086;;240;
Trindade;2012;6836;2895;34;;735;1485;1419;;268;
Trindade;2013;6722;3004;;2;738;1545;1156;;277;
Trindade;2014;7460;3326;1;11;419;1845;1631;;227;
Trindade;2015;6683;2612;;24;482;1684;1665;;216;
Trindade;2016;4521;1867;;21;174;1119;1185;;155;
Trindade;2017;4747;1946;;1;186;1137;1343;;134;
Trindade;2018;5289;2253;1;1;204;1140;1548;4;138;5289
Trombas;1999;7;;;;;5;2;;;
Trombas;2000;9;;;1;;1;1;;6;
Trombas;2001;10;;;;;1;1;;8;
Trombas;2002;13;;;;3;1;;;9;
Trombas;2003;8;;;;3;2;;;3;
Trombas;2004;17;;;;;3;3;;11;
Trombas;2005;15;;;;;1;1;;13;
Trombas;2006;16;;;;;7;4;;5;
Trombas;2007;30;;;;3;3;1;;23;
Trombas;2008;34;9;;;12;5;2;;6;
Trombas;2009;47;2;;;6;4;2;;33;
Trombas;2010;31;;;;1;2;4;;24;
Trombas;2011;44;;;;;3;1;;40;
Trombas;2012;46;;;;1;6;1;;38;
Trombas;2013;28;8;;;;6;3;;11;
Trombas;2014;54;6;;;;17;1;;30;
Trombas;2015;39;3;;;;10;6;;20;
Trombas;2016;37;;;;;9;2;;26;
Trombas;2017;41;;;;;8;11;;22;
Trombas;2018;749;59;0;68;26;291;285;0;20;749
Turvânia;1999;217;10;;;122;22;48;;11;4
Turvânia;2000;62;4;;;1;19;18;;20;
Turvânia;2001;83;5;;;;35;13;;30;
Turvânia;2002;33;1;;;;14;3;;15;
Turvânia;2003;28;;;;;9;3;;16;
Turvânia;2004;55;;;;;19;7;;29;
Turvânia;2005;82;6;;;1;20;3;;52;
Turvânia;2006;60;3;;;;19;14;;24;
Turvânia;2007;147;3;;;;21;2;;121;
Turvânia;2008;110;29;;;;15;3;;63;
Turvânia;2009;197;56;;;;18;14;;109;
Turvânia;2010;203;97;;;;24;8;;74;
Turvânia;2011;204;71;;;;12;9;;112;
Turvânia;2012;176;61;;;;4;4;;107;
Turvânia;2013;177;82;;;;3;3;;89;
Turvânia;2014;134;58;;;;8;9;;59;
Turvânia;2015;72;19;;;;4;6;;43;
Turvânia;2016;99;30;;;;3;1;;65;
Turvânia;2017;100;35;;;;2;5;;58;
Turvânia;2018;75;15;0;0;0;5;3;0;52;75
Turvelândia;1999;459;70;;;2;36;311;;40;
Turvelândia;2000;437;55;;1;;4;15;;362;
Turvelândia;2001;283;210;;;15;5;5;;48;
Turvelândia;2002;381;96;;;;6;66;;213;
Turvelândia;2003;589;98;;;;3;2;;486;
Turvelândia;2004;6148;5155;;;;8;12;;973;
Turvelândia;2005;3934;2895;;;;102;2;;935;
Turvelândia;2006;4394;2587;;;;270;834;;703;
Turvelândia;2007;5337;3780;;;;6;21;4;1526;
Turvelândia;2008;5826;4897;;;;9;43;;877;
Turvelândia;2009;3316;2656;;;;7;24;;629;
Turvelândia;2010;3423;2274;;;;2;11;;1136;
Turvelândia;2011;1762;756;;;;5;5;;996;
Turvelândia;2012;1423;607;;;;7;2;;807;
Turvelândia;2013;1338;807;;;;6;3;;522;
Turvelândia;2014;924;496;;;;2;6;;420;
Turvelândia;2015;718;393;;;;31;13;;281;
Turvelândia;2016;813;322;;;;30;17;;444;
Turvelândia;2017;901;316;;;3;68;29;;485;
Turvelândia;2018;874;253;0;0;0;56;63;0;502;874
Uirapuru;1999;12;2;;;;1;9;;;
Uirapuru;2000;7;;;;7;;;;;
Uirapuru;2001;22;;;;;;4;;18;
Uirapuru;2002;12;;;;;;;;12;
Uirapuru;2003;27;;;;;1;2;;24;
Uirapuru;2004;44;;;;1;3;2;;38;
